"","NVDA","MSFT","PG","CAT","WMT","AMZN","EURUSD","GBPUSD","GBPCNY","USDZAR","GBPZAR","EURZAR"
"2005-12-21",0.276227384805679,18.7039337158203,33.6417617797852,34.6377601623535,10.8621196746826,2.44849991798401,1.1872,1.7492,14.0405,6.3832,11.214,7.5925
"2005-12-22",0.284632831811905,18.6059818267822,33.7912292480469,35.4691009521484,10.8509578704834,2.46099996566772,1.1822,1.738,14.0169,6.3875,11.1289,7.5557
"2005-12-23",0.286848187446594,18.6409606933594,33.8487358093262,35.5055236816406,10.7929048538208,2.46099996566772,1.1859,1.7361,13.9848,6.3755,11.0825,7.5687
"2005-12-28",0.291280716657639,18.4660243988037,33.6532745361328,35.0989532470703,10.6812715530396,2.40300011634827,1.1916,1.7371,13.9387,6.3348,11.0204,7.5533
"2005-12-29",0.284785032272339,18.3820533752441,33.5842781066895,35.2809982299805,10.6008949279785,2.39949989318848,1.1825,1.7216,13.9213,6.3355,10.9114,7.5158
"2005-12-30",0.279360562562943,18.2980899810791,33.2738571166992,35.0564613342285,10.4490747451782,2.35750007629395,1.1797,1.7219,13.8499,6.3205,10.9139,7.4942
"2006-01-03",0.292044520378113,18.7809066772461,33.7912292480469,35.0746688842773,10.3218069076538,2.37899994850159,1.1875,1.7295,14.0322,6.2961,10.9127,7.4864
"2006-01-04",0.300220727920532,18.8718738555908,33.8544731140137,35.9667015075684,10.3418979644775,2.36249995231628,1.2083,1.7544,14.1955,6.1702,10.8024,7.4351
"2006-01-05",0.307020783424377,18.8858737945557,33.7452583312988,35.9667015075684,10.2012386322021,2.3824999332428,1.2088,1.7535,14.1558,6.1969,10.8588,7.4942
"2006-01-06",0.312063932418823,18.8298969268799,33.710765838623,36.6827659606934,10.2436590194702,2.39350008964539,1.2093,1.7557,14.286,6.1508,10.7783,7.4384
"2006-01-09",0.320774972438812,18.7949085235596,33.9636993408203,37.3502769470215,10.2057046890259,2.35400009155273,1.2078,1.7657,14.2207,6.1092,10.7959,7.3961
"2006-01-10",0.320851922035217,18.8928680419922,33.8314933776855,37.1985816955566,10.2391986846924,2.28250002861023,1.2064,1.769,14.2278,6.0771,10.7379,7.339
"2006-01-11",0.332465827465057,19.0957927703857,33.9522018432617,37.2167663574219,10.3977184295654,2.24650001525879,1.2088,1.7575,14.201,6.1398,10.8049,7.4022
"2006-01-12",0.327728867530823,18.9908313751221,33.5785446166992,37.7507820129395,10.21240234375,2.21799993515015,1.2113,1.7683,14.207,6.0389,10.6716,7.3306
"2006-01-13",0.324825048446655,19.0258140563965,33.8602294921875,37.8236045837402,10.1364917755127,2.22000002861023,1.2039,1.7667,14.2832,6.096,10.7674,7.357
"2006-01-17",0.324595868587494,18.8858737945557,33.7165107727051,38.2059059143066,10.0360164642334,2.20000004768372,1.2075,1.7604,14.1947,5.9986,10.6022,7.2736
"2006-01-18",0.326276481151581,18.7739105224609,33.8897933959961,37.6941299438477,10.0873718261719,2.21600008010864,1.2125,1.7663,14.2246,6.071,10.7228,7.3626
"2006-01-19",0.344386011362076,18.9068584442139,33.7973785400391,38.0840530395508,10.2257966995239,2.22250008583069,1.2073,1.7558,14.2151,6.0587,10.6427,7.3225
"2006-01-20",0.334758192300797,18.4800281524658,33.4103775024414,37.0300598144531,10.0471782684326,2.19600009918213,1.2068,1.7605,14.2048,5.9929,10.5228,7.2322
"2006-01-23",0.336669087409973,18.4380359649658,33.2948188781738,37.1884841918945,10.1030015945435,2.18650007247925,1.2277,1.7833,14.3903,5.9777,10.6263,7.3164
"2006-01-24",0.338349789381027,18.3890571594238,33.4276809692383,37.3773307800293,10.2079334259033,2.20099997520447,1.2272,1.7838,14.3833,6.0152,10.7221,7.3872
"2006-01-25",0.335369765758514,18.4730224609375,33.7742691040039,37.8159980773926,10.2637557983398,2.1800000667572,1.2294,1.7922,14.4097,6.0379,10.7726,7.4137
"2006-01-26",0.346831470727921,18.5429973602295,33.9764556884766,39.7046585083008,10.3418979644775,2.23399996757507,1.2254,1.7869,14.4016,6.0759,10.8582,7.4423
"2006-01-27",0.353403151035309,19.4456577301025,34.5078659057617,41.1424865722656,10.2347278594971,2.26099991798401,1.2172,1.7765,14.2907,6.1072,10.8628,7.455
"2006-01-30",0.349429219961166,19.592601776123,34.1612815856934,40.8256721496582,10.3619928359985,2.24799990653992,1.2082,1.766,14.256,6.1748,10.8973,7.465
"2006-01-31",0.343546062707901,19.6975536346436,34.2132759094238,41.3679008483887,10.2950143814087,2.2409999370575,1.2118,1.7713,14.3302,6.1126,10.8307,7.3938
"2006-02-01",0.343775272369385,19.6205940246582,34.5540771484375,42.1842880249023,10.3017129898071,2.19899988174438,1.2092,1.7766,14.3455,6.0778,10.8157,7.3802
"2006-02-02",0.333306670188904,19.368688583374,34.4558715820312,41.6664237976074,10.3329706192017,2.13700008392334,1.2066,1.7751,14.3415,6.1304,10.8789,7.3941
"2006-02-03",0.336362838745117,19.2707271575928,34.4732055664062,41.5080261230469,10.1565856933594,1.91649997234344,1.2061,1.7756,14.1907,6.0857,10.8186,7.3504
"2006-02-06",0.345838487148285,19.0118217468262,34.5367317199707,41.8552856445312,10.0650434494019,1.89750003814697,1.1981,1.7528,14.106,6.0951,10.7103,7.3132
"2006-02-07",0.333535879850388,18.8508853912354,34.2652587890625,40.9170532226562,9.98913192749023,1.87600004673004,1.1973,1.7485,14.0238,6.1251,10.7064,7.3425
"2006-02-08",0.343163728713989,18.8298969268799,34.3519058227539,41.922306060791,10.1364917755127,1.90849995613098,1.1948,1.7427,14.0234,6.2291,10.8611,7.4594
"2006-02-09",0.337356746196747,18.6549587249756,34.4385452270508,41.7029800415039,10.2034711837769,1.89950001239777,1.1972,1.7428,14.0076,6.1687,10.7476,7.386
"2006-02-10",0.33544585108757,18.6759548187256,34.4847564697266,41.8857612609863,10.2146329879761,1.92599999904633,1.197,1.7477,14.0417,6.1132,10.6586,7.3141
"2006-02-13",0.336592078208923,18.4660243988037,34.3345794677734,41.8065490722656,10.1610479354858,1.89300000667572,1.1888,1.7399,14.0185,6.1731,10.7516,7.3456
"2006-02-14",0.337203592061996,18.64794921875,34.5656356811523,42.7813453674316,10.370924949646,1.91250002384186,1.1898,1.7353,13.909,6.1676,10.7517,7.3497
"2006-02-15",0.343698352575302,18.8726348876953,34.7215881347656,43.622127532959,10.4691677093506,1.96300005912781,1.1904,1.7391,14.0462,6.1269,10.632,7.3011
"2006-02-16",0.360661566257477,18.8234977722168,35.0797119140625,43.8414421081543,10.4111137390137,1.95749998092651,1.1858,1.735,13.9657,6.0997,10.6028,7.248
"2006-02-17",0.362724661827087,18.7462558746338,35.2356758117676,43.8962707519531,10.292781829834,1.95949995517731,1.1863,1.7355,14.0049,6.0505,10.5067,7.1886
"2006-02-21",0.355007708072662,18.6339149475098,35.1663703918457,44.2252616882324,10.21240234375,1.91449999809265,1.1906,1.7445,14.0226,6.0548,10.553,7.2122
"2006-02-22",0.354396164417267,18.7602958679199,35.7786521911621,44.5116119384766,10.1543521881104,1.93599998950958,1.1875,1.74,14.0001,6.095,10.6336,7.2588
"2006-02-23",0.348970770835876,18.7181701660156,35.5129470825195,44.0790481567383,10.2034711837769,1.89499998092651,1.1957,1.7524,14.0877,6.0926,10.6368,7.2517
"2006-02-24",0.348894625902176,18.6971035003662,35.5245056152344,44.2922744750977,10.1476545333862,1.91750001907349,1.1896,1.7499,14.025,6.1256,10.718,7.2874
"2006-02-27",0.363030999898911,18.9919948577881,35.4378509521484,44.7796974182129,10.2168684005737,1.90050005912781,1.1852,1.7396,13.9833,6.1382,10.6749,7.2682
"2006-02-28",0.360127091407776,18.865608215332,34.6176223754883,44.523811340332,10.1275596618652,1.87199997901917,1.1875,1.7465,14.0752,6.1729,10.7341,7.3183
"2006-03-02",0.374339580535889,18.9358234405518,34.398120880127,45.2914581298828,10.0605764389038,1.84399998188019,1.1921,1.7467,14.0316,6.1563,10.7776,7.3497
"2006-03-03",0.375638782978058,18.9077396392822,34.4674301147461,45.4559631347656,10.1208629608154,1.86049997806549,1.202,1.7554,14.0712,6.1184,10.7149,7.3525
"2006-03-06",0.374874204397202,18.8937015533447,34.4674301147461,44.6090927124023,10.0739736557007,1.84300005435944,1.2017,1.7557,14.0692,6.2379,10.9815,7.5285
"2006-03-07",0.368455618619919,18.9990100860596,34.8313522338867,44.4994354248047,10.1074619293213,1.84650003910065,1.1913,1.7363,13.9517,6.2998,10.9789,7.526
"2006-03-08",0.366621613502502,19.1324100494385,35.2761116027832,44.1095161437988,10.1074619293213,1.84049999713898,1.1914,1.7381,13.9624,6.2735,10.9124,7.473
"2006-03-09",0.368532538414001,18.9568843841553,35.466739654541,43.5002708435059,10.1007671356201,1.80599999427795,1.192,1.7383,13.9817,6.2737,10.9012,7.4902
"2006-03-10",0.362114131450653,19.0762405395508,35.9577217102051,43.2261199951172,10.1208629608154,1.81099998950958,1.1919,1.7366,13.8951,6.2766,10.9003,7.4808
"2006-03-13",0.366469532251358,19.0341129302979,35.8017730712891,43.2565689086914,10.1074619293213,1.80949997901917,1.1922,1.7263,13.9175,6.2073,10.7191,7.4209
"2006-03-14",0.376632034778595,19.1183795928955,34.6638298034668,43.8292541503906,10.1677465438843,1.84549999237061,1.1948,1.7349,14.045,6.2747,10.8919,7.5149
"2006-03-15",0.382668107748032,19.2096462249756,34.6003036499023,45.2609977722168,10.1560945510864,1.84449994564056,1.2026,1.7457,14.022,6.2278,10.8843,7.4985
"2006-03-16",0.369678795337677,19.1464519500732,34.3056945800781,45.632640838623,10.3891563415527,1.83850002288818,1.2069,1.7465,14.1008,6.2141,10.8594,7.4942
"2006-03-17",0.372658938169479,19.3079357147217,34.1381874084473,46.4429168701172,10.4631080627441,1.79949998855591,1.2185,1.7555,14.0787,6.1909,10.8632,7.5328
"2006-03-20",0.369830995798111,19.58176612854,34.1844024658203,46.2114105224609,10.7028913497925,1.81149995326996,1.2174,1.753,14.0949,6.2554,10.9907,7.6222
"2006-03-22",0.376937299966812,19.062198638916,34.363468170166,46.4307403564453,10.7790861129761,1.79999995231628,1.2069,1.747,14.0195,6.3752,11.1499,7.7022
"2006-03-23",0.38396742939949,18.8515682220459,33.8782539367676,46.4612083435059,10.8776874542236,1.78400003910065,1.2055,1.741,13.9254,6.3133,11.0075,7.6195
"2006-03-24",0.396957725286484,18.9639053344727,33.930248260498,45.998176574707,10.7992534637451,1.77349996566772,1.1969,1.7321,13.9749,6.3354,10.9726,7.5838
"2006-03-27",0.407654702663422,18.9639053344727,33.670295715332,45.9250717163086,10.7454719543457,1.76250004768372,1.2025,1.7461,14.0179,6.2745,10.9657,7.5548
"2006-03-28",0.413920938968658,18.8866748809814,33.2312889099121,45.6143608093262,10.7006521224976,1.78450000286102,1.2084,1.7478,14.0383,6.2737,10.9699,7.573
"2006-03-29",0.436156690120697,18.9709243774414,33.3526000976562,44.8832397460938,10.7678842544556,1.81599998474121,1.2012,1.7372,13.9102,6.3097,10.9565,7.5738
"2006-03-30",0.439136832952499,19.1183795928955,33.2890548706055,44.1095161437988,10.6804857254028,1.83350002765656,1.2096,1.7386,14.0063,6.2709,10.8985,7.5649
"2006-03-31",0.437532156705856,19.1043300628662,33.2890548706055,43.750057220459,10.5863609313965,1.82650005817413,1.2104,1.7349,13.9029,6.1942,10.7707,7.5095
"2006-04-03",0.442422300577164,19.3500652313232,33.4334716796875,44.7796974182129,10.4810342788696,1.807000041008,1.2063,1.7274,13.9297,6.1546,10.625,7.4148
"2006-04-04",0.463129460811615,19.4062328338623,33.5027694702148,45.876335144043,10.4205303192139,1.83850002288818,1.2217,1.7446,14.0688,6.098,10.6353,7.4128
"2006-04-05",0.466874092817307,19.4764461517334,33.2832870483398,46.1809577941895,10.5034456253052,1.86699998378754,1.2262,1.7522,14.0093,6.0543,10.6332,7.4223
"2006-04-06",0.467791110277176,19.3500652313232,33.2139625549316,46.0895385742188,10.4339771270752,1.92550003528595,1.2312,1.7576,14.0232,6.0308,10.5849,7.4194
"2006-04-07",0.466568022966385,19.1324100494385,33.0868911743164,45.6448097229004,10.3129606246948,1.85450005531311,1.2179,1.7497,13.9484,6.0537,10.6052,7.3856
"2006-04-10",0.458468556404114,19.1604957580566,33.0117874145508,45.9677391052246,10.2412538528442,1.83050000667572,1.2099,1.7455,13.9565,6.1071,10.655,7.3996
"2006-04-11",0.44731217622757,19.0481605529785,32.6305541992188,46.7048835754395,10.196436882019,1.80299997329712,1.2105,1.7428,13.9908,6.1226,10.6733,7.4258
"2006-04-12",0.465345531702042,19.0973052978516,32.5901260375977,47.4238319396973,10.2860736846924,1.80649995803833,1.2125,1.7536,14.0253,6.1142,10.7106,7.4278
"2006-04-13",0.452355444431305,19.006031036377,32.6941108703613,46.8754920959473,10.2569408416748,1.8309999704361,1.2094,1.7521,14.04,6.1216,10.7449,7.4203
"2006-04-18",0.442880660295486,19.1113510131836,32.43994140625,48.0757179260254,10.3981199264526,1.81400001049042,1.2252,1.7722,14.2614,6.0708,10.7413,7.4261
"2006-04-19",0.44563153386116,18.9779491424561,32.5677223205566,48.1122856140137,10.4138078689575,1.84449994564056,1.2346,1.7848,14.3301,5.968,10.6457,7.3743
"2006-04-20",0.445019870996475,18.9779491424561,32.6780662536621,47.6538772583008,10.3981199264526,1.81700003147125,1.2346,1.7815,14.2347,5.9698,10.6623,7.3682
"2006-04-21",0.428973644971848,19.062198638916,32.7245597839355,47.5927658081055,10.2681474685669,1.8014999628067,1.2315,1.78,14.2826,6.0392,10.7576,7.4388
"2006-04-24",0.442116886377335,19.0341129302979,32.8755683898926,47.2932815551758,10.2053956985474,1.78949999809265,1.2365,1.7894,14.2891,5.9782,10.7127,7.4032
"2006-04-25",0.441810607910156,19.0341129302979,33.264720916748,45.7958908081055,10.225564956665,1.7775000333786,1.2425,1.7848,14.321,6.0385,10.7929,7.4865
"2006-04-26",0.438754349946976,19.027099609375,33.6945571899414,46.419261932373,10.3039999008179,1.78949999809265,1.2425,1.7829,14.3275,6.1679,10.9995,7.6534
"2006-04-28",0.446548372507095,16.9558906555176,33.8107223510742,46.2909545898438,10.0911054611206,1.76049995422363,1.2537,1.8085,14.5639,6.146,11.0977,7.7181
"2006-05-02",0.471611052751541,16.8575897216797,33.7526512145996,47.3544006347656,10.3443355560303,1.71899998188019,1.2643,1.8344,14.7362,6.0381,11.037,7.6071
"2006-05-03",0.474668055772781,16.2678146362305,32.6548500061035,47.7333183288574,10.4631080627441,1.69799995422363,1.2622,1.8377,14.7418,6.0465,11.1008,7.6334
"2006-05-04",0.471611052751541,16.4573822021484,32.445743560791,48.1672897338867,10.3981199264526,1.72350001335144,1.2592,1.8418,14.8115,6.1229,11.2478,7.7096
"2006-05-05",0.478029549121857,16.710147857666,32.3702354431152,48.8823623657227,10.5886058807373,1.75199997425079,1.2688,1.8495,14.8948,6.0578,11.2052,7.6826
"2006-05-08",0.475890338420868,16.6609954833984,32.7245597839355,48.8334770202637,10.6603174209595,1.73450005054474,1.2756,1.8634,14.8814,6.0348,11.2678,7.7115
"2006-05-09",0.461372554302216,16.5837688446045,32.8174743652344,49.5913352966309,10.7275447845459,1.74199998378754,1.2697,1.8557,14.9298,6.1046,11.3168,7.7428
"2006-05-10",0.451133102178574,16.6890888214111,32.7245597839355,49.4874305725098,10.7073783874512,1.70799994468689,1.2779,1.8617,14.9158,6.0579,11.2964,7.7374
"2006-05-11",0.435086697340012,16.3029251098633,32.3237686157227,48.6623306274414,10.5886058807373,1.6764999628067,1.2716,1.8644,15.0418,6.1198,11.3666,7.7853
"2006-05-12",0.402382254600525,16.2678146362305,31.9520301818848,47.5561141967773,10.4294948577881,1.63650000095367,1.2914,1.8962,15.1301,6.1166,11.5655,7.8904
"2006-05-15",0.408190131187439,16.3171577453613,32.2772903442383,47.3482856750488,10.6289405822754,1.63900005817413,1.2826,1.8797,15.0672,6.4248,12.1099,8.2517
"2006-05-16",0.397492229938507,16.2184753417969,32.55029296875,47.268856048584,10.772364616394,1.63800001144409,1.2817,1.8811,15.0857,6.4168,12.0812,8.2267
"2006-05-17",0.381445914506912,16.021125793457,32.1378898620605,46.3948402404785,10.5335378646851,1.58050000667572,1.2882,1.8971,15.0828,6.2264,11.8006,8.0302
"2006-05-18",0.364177197217941,16.091609954834,31.8823547363281,45.6064109802246,10.6189908981323,1.630499958992,1.277,1.8868,15.1405,6.4361,12.1619,8.2346
"2006-05-19",0.371818065643311,15.9013013839722,31.4525032043457,44.4818420410156,10.6414833068848,1.69700002670288,1.2767,1.8758,15.0007,6.4135,12.0368,8.1913
"2006-05-22",0.366774916648865,16.1268520355225,31.5280227661133,44.5368728637695,10.6482286453247,1.74150002002716,1.2753,1.8766,15.089,6.6343,12.4353,8.4687
"2006-05-23",0.362801849842072,16.0634078979492,31.6499862670898,45.0563621520996,10.6864633560181,1.68799996376038,1.2841,1.8828,15.0937,6.5253,12.2845,8.3749
"2006-05-24",0.367538660764694,16.563850402832,31.8416709899902,44.9768981933594,10.8011493682861,1.75950002670288,1.2851,1.8848,14.9703,6.6347,12.5001,8.5299
"2006-05-25",0.365552634000778,16.7330169677734,32.0972328186035,45.2030601501465,11.1204862594604,1.78149998188019,1.2755,1.8718,15.0101,6.5978,12.334,8.4278
"2006-05-26",0.366316556930542,16.7189159393311,32.0217323303223,45.4841957092285,11.1654586791992,1.80350005626678,1.2797,1.8717,14.8817,6.5378,12.2395,8.3773
"2006-05-30",0.351033836603165,16.3171577453613,31.5861015319824,44.1029090881348,10.8618669509888,1.73199999332428,1.2839,1.8782,15.1414,6.514,12.2111,8.3682
"2006-05-31",0.35118693113327,15.964729309082,31.5106010437012,44.5857315063477,10.8956003189087,1.73049998283386,1.2868,1.8799,15.0098,6.6692,12.525,8.5775
"2006-06-01",0.369525641202927,16.0845623016357,31.6441860198975,44.7935600280762,10.8821048736572,1.75349998474121,1.2736,1.8639,14.9792,6.7257,12.5512,8.6009
"2006-06-02",0.364177197217941,16.0422706604004,31.3363437652588,44.5001754760742,10.7561721801758,1.73800003528595,1.2815,1.8662,15.1259,6.6449,12.3848,8.5151
"2006-06-05",0.348894625902176,15.8590002059937,30.8890857696533,42.3732719421387,10.6122455596924,1.67449998855591,1.2958,1.8848,15.0267,6.6304,12.4884,8.5904
"2006-06-06",0.339572101831436,15.5982151031494,30.9994564056396,41.853759765625,10.5762624740601,1.67050004005432,1.2847,1.8692,14.8999,6.7356,12.6255,8.6983
"2006-06-07",0.333459794521332,15.5347747802734,30.9239463806152,40.790283203125,10.5785131454468,1.68850004673004,1.2789,1.8629,14.8681,6.7665,12.5873,8.6756
"2006-06-08",0.327346652746201,15.5841131210327,31.7952156066895,40.8819847106934,10.6369819641113,1.67750000953674,1.2735,1.8492,14.7398,6.817,12.6149,8.7037
"2006-06-09",0.326276481151581,15.4502029418945,31.6267642974854,41.2670288085938,10.5987520217896,1.68900001049042,1.2659,1.8424,14.7602,6.7433,12.4231,8.5285
"2006-06-12",0.308244109153748,15.3021755218506,31.5454292297363,40.5336036682129,10.5672721862793,1.67999994754791,1.2572,1.8423,14.766,6.7169,12.395,8.4791
"2006-06-13",0.303506225347519,15.1612186431885,31.4408798217773,40.5397262573242,10.6887063980103,1.67349994182587,1.2571,1.8413,14.7296,6.838,12.6069,8.6063
"2006-06-14",0.312370151281357,15.4220085144043,31.8474903106689,41.2425651550293,10.7291851043701,1.68400001525879,1.2563,1.841,14.7684,6.8274,12.5928,8.6036
"2006-06-15",0.339725106954575,15.5559320449829,31.8765239715576,43.3022499084473,10.9428186416626,1.74800002574921,1.261,1.8481,14.7932,6.8134,12.5772,8.5995
"2006-06-19",0.321081191301346,15.8942518234253,31.8707027435303,42.752197265625,10.8551187515259,1.75349998474121,1.2591,1.8443,14.7129,6.8819,12.6903,8.6681
"2006-06-20",0.31603792309761,15.9013013839722,32.2831268310547,43.3878288269043,10.8910999298096,1.77400004863739,1.2546,1.8405,14.7353,7.0179,12.9343,8.8225
"2006-06-21",0.319552719593048,16.2678127288818,32.4225234985352,44.2923812866211,10.9967947006226,1.83249998092651,1.2632,1.8417,14.7444,7.126,13.1489,8.9891
"2006-06-22",0.310229927301407,16.1268520355225,32.4399337768555,44.1762542724609,10.9023418426514,1.81850004196167,1.2582,1.8324,14.6212,7.1161,13.1022,8.998
"2006-06-23",0.310383230447769,15.8590002059937,32.3702354431152,44.0907020568848,10.7809104919434,1.82749998569489,1.2502,1.8223,14.5496,7.4324,13.5775,9.3392
"2006-06-26",0.307479232549667,16.0845623016357,32.5212440490723,44.2984848022461,10.8101453781128,1.83850002288818,1.2561,1.8215,14.5432,7.4323,13.5554,9.3464
"2006-06-27",0.297699123620987,16.1127586364746,32.3818588256836,43.7912216186523,10.7111949920654,1.82400000095367,1.2567,1.821,14.586,7.2701,13.2501,9.1563
"2006-06-28",0.314204156398773,16.3242130279541,32.3934707641602,44.4390716552734,10.7764101028442,1.83500003814697,1.257,1.8215,14.5276,7.3106,13.2808,9.1843
"2006-06-29",0.328416645526886,16.5427074432373,33.1020889282227,45.4719657897949,10.9540719985962,1.92599999904633,1.2529,1.8124,14.4917,7.2634,13.1773,9.1058
"2006-06-30",0.325359702110291,16.4228820800781,32.2947273254395,45.5208625793457,10.8326358795166,1.93400001525879,1.2713,1.8344,14.7776,7.1389,13.0696,9.0746
"2006-07-03",0.330097317695618,16.7048187255859,32.7013168334961,45.6981010437012,10.6977062225342,1.93050003051758,1.279,1.8443,14.7503,7.0945,13.0795,9.0579
"2006-07-05",0.315273284912109,16.4581260681152,32.486400604248,44.6957397460938,10.5740165710449,1.85549998283386,1.2794,1.8459,14.6574,7.1384,13.1589,9.1089
"2006-07-06",0.305493265390396,16.5497589111328,32.7884521484375,45.0135841369629,10.5065507888794,1.8400000333786,1.2735,1.836,14.6801,7.2581,13.3204,9.2406
"2006-07-07",0.296017587184906,16.4228820800781,32.8174743652344,44.3596038818359,10.3446359634399,1.80550003051758,1.2778,1.8415,14.7741,7.1539,13.1486,9.1402
"2006-07-10",0.283180445432663,16.563850402832,33.0962867736816,44.7813301086426,10.3851165771484,1.78949999809265,1.2752,1.8436,14.7035,7.0667,13.0765,9.0499
"2006-07-11",0.292656183242798,16.2819137573242,33.2531204223633,44.8607902526855,10.3738718032837,1.78299999237061,1.2736,1.8391,14.7189,7.1065,13.081,9.0559
"2006-07-12",0.278595715761185,15.9576778411865,32.8813743591309,43.5834197998047,10.1534824371338,1.7315000295639,1.2722,1.8432,14.6379,7.0909,13.0873,9.0448
"2006-07-13",0.27141347527504,15.6898403167725,32.8407173156738,42.5993804931641,9.93084621429443,1.68649995326996,1.2692,1.8391,14.7214,7.224,13.29,9.1907
"2006-07-14",0.270038038492203,15.710994720459,32.3295707702637,42.2876968383789,9.68122673034668,1.64600002765656,1.2666,1.8412,14.6693,7.2012,13.2463,9.1236
"2006-07-17",0.272177219390869,15.8449087142944,32.4225234985352,42.2876968383789,9.67448329925537,1.68350005149841,1.2541,1.8196,14.5499,7.2428,13.2304,9.1096
"2006-07-18",0.287001341581345,16.028169631958,32.4166946411133,42.6437339782715,9.70821666717529,1.67449998855591,1.2531,1.8283,14.6011,7.2101,13.1576,9.0393
"2006-07-19",0.299533188343048,16.4933700561523,33.0825500488281,43.6565704345703,9.93984508514404,1.72399997711182,1.2482,1.8283,14.7194,7.1863,13.1426,8.9868
"2006-07-20",0.293573051691055,16.1057071685791,33.0650329589844,42.4043312072754,9.96008491516113,1.70899999141693,1.2643,1.8489,14.792,7.0572,13.017,8.8953
"2006-07-21",0.271566540002823,16.8246517181396,32.7496337890625,41.956226348877,9.83190536499023,1.65950000286102,1.268,1.8582,14.8362,6.9808,12.9525,8.8457
"2006-07-24",0.298921436071396,16.9162693023682,33.2344131469727,43.288272857666,9.99156951904297,1.71549999713898,1.2633,1.8524,14.7732,7.0804,13.1026,8.9365
"2006-07-25",0.309466302394867,17.0713405609131,33.2227516174316,43.3742179870605,10.0455417633057,1.67949998378754,1.2636,1.8513,14.7487,7.0075,12.9593,8.8564
"2006-07-26",0.309466302394867,17.1770687103271,33.1000747680664,43.0488700866699,9.82065773010254,1.31299996376038,1.2587,1.8408,14.742,7.0287,12.9401,8.8484
"2006-07-27",0.31389781832695,16.8246517181396,32.965747833252,43.4110412597656,9.78917217254639,1.32799994945526,1.2737,1.8632,14.8659,6.8882,12.8109,8.7717
"2006-07-28",0.346449166536331,17.0924797058105,33.1818428039551,43.7118110656738,9.99832057952881,1.3585000038147,1.2664,1.8573,14.8672,6.9151,12.8499,8.7728
"2006-07-31",0.338349789381027,16.9585666656494,32.8255577087402,43.5031204223633,10.0073089599609,1.34449994564056,1.2767,1.8643,14.8789,6.8555,12.792,8.7442
"2006-08-01",0.32474884390831,16.9092254638672,32.6678581237793,42.7910461425781,9.9151086807251,1.31599998474121,1.2759,1.8673,14.8904,6.9762,13.0186,8.8859
"2006-08-02",0.349658370018005,17.1277275085449,34.0462951660156,43.4294471740723,9.97807884216309,1.30449998378754,1.2798,1.8751,14.9738,6.9457,13.0305,8.8978
"2006-08-03",0.371664941310883,17.0642948150635,34.7238388061523,44.6448593139648,10.0590343475342,1.33449995517731,1.2781,1.8736,15.0604,6.9016,12.9315,8.8106
"2006-08-04",0.366621613502502,17.1206798553467,34.7238388061523,44.8719825744629,10.0905179977417,1.36450004577637,1.2792,1.8904,15.2401,6.8701,12.9845,8.7886
"2006-08-07",0.362343281507492,17.0713405609131,34.6946411132812,44.9210891723633,10.0792751312256,1.33899998664856,1.285,1.9093,15.2173,6.8184,13.0064,8.7749
"2006-08-08",0.371971100568771,17.1559257507324,34.8815383911133,43.9512100219727,9.99832057952881,1.317999958992,1.2839,1.9059,15.2027,6.7984,12.9571,8.7336
"2006-08-10",0.369220405817032,17.2405033111572,35.1969451904297,41.9378128051758,10.095009803772,1.32449996471405,1.2857,1.9014,15.0758,6.7628,12.8587,8.6966
"2006-08-11",0.357605516910553,17.2193546295166,35.1969451904297,41.1459426879883,10.0500373840332,1.30350005626678,1.2775,1.8952,15.1303,6.7861,12.8752,8.676
"2006-08-14",0.355771571397781,17.2898349761963,34.904899597168,40.489128112793,10.1422367095947,1.32650005817413,1.2718,1.8885,15.1062,6.8026,12.8519,8.6638
"2006-08-15",0.390003621578217,17.4171772003174,35.302074432373,41.379207611084,10.0185537338257,1.38849997520447,1.2725,1.887,15.164,6.8917,13.0295,8.7721
"2006-08-16",0.417970210313797,17.4737720489502,35.290397644043,42.4227409362793,10.0293912887573,1.39750003814697,1.2793,1.8894,15.1763,6.8744,13.0012,8.7899
"2006-08-17",0.411399483680725,17.4737720489502,35.2436676025391,42.5762023925781,10.0745363235474,1.45449995994568,1.2879,1.8962,15.1032,6.7849,12.871,8.7291
"2006-08-18",0.418123364448547,18.2448844909668,35.272876739502,41.9316635131836,10.0429353713989,1.4559999704361,1.2802,1.884,14.9879,6.8505,12.9058,8.792
"2006-08-21",0.402688592672348,18.4783420562744,35.5006637573242,41.8948440551758,9.95263862609863,1.40649998188019,1.2919,1.8949,15.1157,7.0606,13.3706,9.105
"2006-08-22",0.40207701921463,18.1246185302734,35.6583633422852,42.0483055114746,9.94812774658203,1.41849994659424,1.2812,1.8918,15.0436,7.1255,13.4707,9.169
"2006-08-23",0.401771575212479,18.1599960327148,35.5824356079102,41.2564430236816,9.87814903259277,1.40699994564056,1.2812,1.8917,15.0879,7.0979,13.4288,9.1016
"2006-08-24",0.405897855758667,18.2095165252686,35.6583633422852,40.2067680358887,9.86460590362549,1.39849996566772,1.2831,1.8937,15.0733,7.1384,13.5034,9.1497
"2006-08-25",0.404674619436264,18.2873287200928,35.5532455444336,40.5075454711914,9.90523815155029,1.40149998664856,1.2762,1.8894,15.0445,7.1348,13.4619,9.1168
